,Tweet Content,User Name,HashTags,Retweet Count,Favourite Count,URL
66,"Learn 🐍#Python Quickly - Interactive Screencast
⚡️Zip &amp; Unzip - Being lazy⚡️

👉💻https://t.co/5YVCnqxxhJ

Free 5hr Interactive Python101 Course:
https://t.co/E4hdhhCr0d
#100DaysOfCode #code #Coding #CodeNewbies #Programming https://t.co/QUH1f78Mwe",OlofPaulson,"['Python', '100DaysOfCode', 'code', 'Coding', 'CodeNewbies', 'Programming']",3,4,https://twitter.com/OlofPaulson/status/1372160548939427841
67,"New update on https://t.co/hl1BwempJt

Changelog:
* Fix smooth scrolling 😉
* Added more projects 🤓
* Enabled Git Repository 🎋
* Enabled Git Clone 👩‍💻
* Fix dynamic content rendering 🤸
and many more.
#webdevelopment #100DaysOfCode #code #adeleyeayodeji #biggidroid https://t.co/WF99gihMt6",adeleyeayodeji_,"['webdevelopment', '100DaysOfCode', 'code', 'adeleyeayodeji', 'biggidroid']",2,3,https://twitter.com/adeleyeayodeji_/status/1372160517779951619
68,"externalSignalsObserver, is the observer object that should get attached to the signalsEmitter of a view model, to organize the fragment queue.
#AndroidDev #100DaysOfCode #Java/#Kotlin/#Flutter #Coding #151daysofcode",iamrajeshjena,"['AndroidDev', '100DaysOfCode', 'Java', 'Kotlin', 'Flutter', 'Coding', '151daysofcode']",6,4,https://twitter.com/iamrajeshjena/status/1372160456710840325
69,"That feeling when you realize how you react to issues that arise on a project...

...sets an example for your team

#freeCodeCamp #100DaysOfCode #DEVCommunity #developers #womenwhocode #webdevelopers #SoftwareEngineering https://t.co/UtRD7j9Rup",ChinguCollabs,"['freeCodeCamp', '100DaysOfCode', 'DEVCommunity', 'developers', 'womenwhocode', 'webdevelopers', 'SoftwareEngineering']",10,1,https://twitter.com/ChinguCollabs/status/1372160317069856775
70,"The thing most people dub as font is called a “typeface”. Technically, a font is a typeface, with a font-size and some set of specific decorations (underline, bold or italics)#HTML #CSS3 #CSS #100DaysOfCode",annie_girlie,"['HTML', 'CSS3', 'CSS', '100DaysOfCode']",1,4,https://twitter.com/annie_girlie/status/1372160276255096839
71,"A Realtime Pothole Detection System Using #MachineLearning &amp; #ComputerVision
#AI #DataScience #CloudComputing #futureofwork #DataScientist #BigData #selfdrivingcars #smartcity #fashiontech #Serverless #Linux #JavaScript #Python #innovation #programming #100daysofcode #supplychain https://t.co/cMT1UAsmk3",Fisheyebox,"['MachineLearning', 'ComputerVision', 'AI', 'DataScience', 'CloudComputing', 'futureofwork', 'DataScientist', 'BigData', 'selfdrivingcars', 'smartcity', 'fashiontech', 'Serverless', 'Linux', 'JavaScript', 'Python', 'innovation', 'programming', '100daysofcode', 'supplychain']",29,13,https://twitter.com/Fisheyebox/status/1372160244961345538
72,Day 15/100 if the #100DaysOfCode : Wrote a small web app to test out the #Django template system -&gt; https://t.co/VLMtmEN57f,ca3mhr,"['100DaysOfCode', 'Django']",5,3,https://twitter.com/ca3mhr/status/1372160103617425408
73,How hummingbirds hum #ArtificialIntelligence #AI #DataScience #100DaysOfCode #Python #MachineLearning #BigData #DeepLearning #NLP #Robots #IoT #RPA #futureofwork #javascript #Serverless #flutter #Linux https://t.co/YNPrjcMZrB,BristowColin,"['ArtificialIntelligence', 'AI', 'DataScience', '100DaysOfCode', 'Python', 'MachineLearning', 'BigData', 'DeepLearning', 'NLP', 'Robots', 'IoT', 'RPA', 'futureofwork', 'javascript', 'Serverless', 'flutter', 'Linux']",7,3,https://twitter.com/BristowColin/status/1372160041072037888
74,"Your last chance before #Domino v12 to join our Beta program!
#HCLSoftware #Dominoforever #100DaysOfCode 
#datascience #codenewbie #womenintech #DevCommunity #serverless #womenwhocode #30DaysOfCode #nodejs #javascript #hclswlobp  https://t.co/F3xM5XvruD https://t.co/h6WlI99Rxg",StephanieHeit,"['Domino', 'HCLSoftware', 'Dominoforever', '100DaysOfCode', 'datascience', 'codenewbie', 'womenintech', 'DevCommunity', 'serverless', 'womenwhocode', '30DaysOfCode', 'nodejs', 'javascript', 'hclswlobp']",25,6,https://twitter.com/StephanieHeit/status/1372160040094859266
75,"Turning international browsers into online buyers
#commerce #onlinesales #ecommerce #ehandel#hclswlobp#lowcode #javascript #github #nodejs #cybersecurity #devops #100DaysOfCode #datascience #ai #bot #codenewbie #iot #machinelearning#DEVCommunity#Serverless https://t.co/KeDA8vACpY",zefinescu,"['commerce', 'onlinesales', 'ecommerce', 'javascript', 'github', 'nodejs', 'cybersecurity', 'devops', '100DaysOfCode', 'datascience', 'ai', 'bot', 'codenewbie', 'iot']",8,3,https://twitter.com/zefinescu/status/1372160011581976578
76,"How to START Coding? 💻🚀

Thread ⬇️⬇️⬇️

Share to Aware ✅

#webdevelopment #100DaysOfCode #AI #CodeNewbies #codinglife 
#Python #javascript",saadbaigg,"['webdevelopment', '100DaysOfCode', 'AI', 'CodeNewbies', 'codinglife', 'Python', 'javascript']",10,3,https://twitter.com/saadbaigg/status/1372159909916213249
77,What are the things I need to know in order to learn ethical hacking .... Join full course here: https://t.co/vIYilxZPqq. Watch now https://t.co/RZF18SU8Ph.  #100DaysOfCode #bigdata #30DayOfCode #wednesdaythought #StudentsWantJobs,Hackveda,"['100DaysOfCode', 'bigdata', '30DayOfCode', 'wednesdaythought', 'StudentsWantJobs']",3,0,https://twitter.com/Hackveda/status/1372159872972681217
78,I'm publicly committing to the 100DaysOfCode Challenge starting today! Learn More and Join me! hey @ka11away https://t.co/4CGxVd7FFJ #100DaysOfCode,Fortune_Ih3ama,['100DaysOfCode'],2,3,https://twitter.com/Fortune_Ih3ama/status/1372159628121882624
79,"https://t.co/EpOoFsClMa
Power Up your performance with Most Used Shortcut keys of Android Studio

#KeyboardShortcuts #Shortcuts #AndroidStudio #AndroidStudioIDE #Code #100DaysOfCode #GirlsWhoCode #IDE #Java #Android",tutslink,"['KeyboardShortcuts', 'Shortcuts', 'AndroidStudio', 'AndroidStudioIDE', 'Code', '100DaysOfCode', 'GirlsWhoCode', 'IDE', 'Java', 'Android']",2,0,https://twitter.com/tutslink/status/1372159552473415683
80,"The localStorage object is one of the most widely used objects in web programming, but do you know how to properly use it? ""A Guide to Using localStorage in JavaScript Apps "" https://t.co/aTRRfq4YbZ #100DaysOfCode #javascript #frontend via #Ayrshare",asayerio,"['100DaysOfCode', 'javascript', 'frontend', 'Ayrshare']",6,2,https://twitter.com/asayerio/status/1372159532856705025
81,"DM us for quality grades for your online classes.

#Paperpay
#chemistry 
#WomenWhoCode 
#Assignment
#Onlineclass
#Essaypay
#100DaysOfCode
#Econometrics
#Math 
#LondonWard
#Essaydue 
#javascript
#English
#Philosophy
#Math
#Onlineclass help
Email. Writterseloquent@gmail.com https://t.co/WOV7s359qF",eloquentwritter,"['Paperpay', 'chemistry', 'WomenWhoCode', 'Assignment', 'Onlineclass', 'Essaypay', '100DaysOfCode', 'Econometrics', 'Math', 'LondonWard', 'Essaydue', 'javascript', 'English', 'Philosophy', 'Math', 'Onlineclass']",7,1,https://twitter.com/eloquentwritter/status/1372159488963252230
82,"Day 42/#100DaysOfCode: today I created a Twitter bot that posts a complaint to the Internet Provider if my internet is 
slow - as below. It's all automatic.

I didn't imagine I could do such things after 42 days of learning to code😄

#learntocode #CodeNewbie #Python https://t.co/ymnKlwBzYD",macdok1,"['100DaysOfCode', 'learntocode', 'CodeNewbie', 'Python']",6,5,https://twitter.com/macdok1/status/1372159457837322241
83,"No matter the skills, IT NEVER GETS ANY BETTER.... 😂

#100DaysOfCode #CodeNewbie https://t.co/z3pH0fiWYL",IfenaikeDev,"['100DaysOfCode', 'CodeNewbie']",4,1,https://twitter.com/IfenaikeDev/status/1372159282721005571
84,"I found a really good article about walrus operator in #python from @TDataScience 

#100DaysofCode
https://t.co/5F1PCqboOm",sopanenm,"['python', '100DaysofCode']",1,0,https://twitter.com/sopanenm/status/1372159281248792576
85,"Upcoming Feature (ES Next) in JavaScript
👉 The Pipeline operator (|&gt;)

More Details:
- https://t.co/vyVaAVYoou
- https://t.co/MkkzlcPukU

#javascript #100DaysOfCode #MenWhoCode #WomenWhoCode https://t.co/lSPjx0Yvoh",HarmanManchanda,"['javascript', '100DaysOfCode', 'MenWhoCode', 'WomenWhoCode']",10,4,https://twitter.com/HarmanManchanda/status/1372159258637131787
86,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""Freedom is what you do with what's been done to you.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",10,7,https://twitter.com/TheFieryBot/status/1372159242820448256
87,"#FEATURED #COURSES

Build #Responsive Real World #Websites with #HTML5 &amp; #CSS3

The easiest way to learn modern #web #design
HTML5 and CSS3 step-by-step from scratch
Design AND #code a huge project

https://t.co/qw5VM412Mp
#100daysofcode #udemy #onine #codenewbies #womenwhocode https://t.co/bWBQSgFCG7",byLilyV,"['FEATURED', 'COURSES', 'Responsive', 'Websites', 'HTML5', 'CSS3', 'web', 'design', 'code', '100daysofcode', 'udemy', 'onine', 'codenewbies', 'womenwhocode']",3,0,https://twitter.com/byLilyV/status/1372158636127088640
88,How long does it take to become an expert hacker? - Quora. Join full course here: https://t.co/vIYilxZPqq. Watch now https://t.co/uAqKbSTL0f.  #100DaysOfCode #bigdata #30DayOfCode #wednesdaythought #StudentsWantJobs,Hackveda,"['100DaysOfCode', 'bigdata', '30DayOfCode', 'wednesdaythought', 'StudentsWantJobs']",4,0,https://twitter.com/Hackveda/status/1372158611607056389
89,"""If you're not making mistakes, then you're not doing anything.""- John Wooden #softwareengineer #javascript #python #C++ #golang #nodejs #reactjs #stockopertor #highgrowthstocks $SPX $QQQ $RUT $VIX #canslim #100DaysOfCode",glitchbotio,"['softwareengineer', 'javascript', 'python', 'C', 'golang', 'nodejs', 'reactjs', 'stockopertor', 'highgrowthstocks', 'canslim', '100DaysOfCode']",6,2,https://twitter.com/glitchbotio/status/1372158374104727552
90,"One day I'll be a #TikTok #Tech influencer but not today..

#hclswlobp #nocode #lowcode #javascript #github #nodejs #cybersecurity #devops #100DaysOfCode #datascience #ai #bot #codenewbie #iot #machinelearning #DEVCommunity #Python #Serverless #womenintech https://t.co/BgFUM1reew",Tanguy_lrx,"['TikTok', 'Tech', 'hclswlobp', 'nocode', 'lowcode', 'javascript', 'github', 'nodejs', 'cybersecurity', 'devops', '100DaysOfCode', 'datascience', 'ai', 'bot', 'codenewbie', 'iot', 'machinelearning', 'DEVCommunity', 'Python', 'Serverless', 'womenintech']",12,6,https://twitter.com/Tanguy_lrx/status/1372158308157693952
91,Interesting VSCode Extensions For February 2019 - https://t.co/whgCSktMyA   #Developer #node #nodejs #coding #js #angularjs #vuejs #reactjs #100DaysOfCode #webdev #coder #tech #javascript #html #php #womenwhocode #301DaysOfCode,codewallblog,"['Developer', 'node', 'nodejs', 'coding', 'js', 'angularjs', 'vuejs', 'reactjs', '100DaysOfCode', 'webdev', 'coder', 'tech', 'javascript', 'html', 'php', 'womenwhocode', '301DaysOfCode']",16,3,https://twitter.com/codewallblog/status/1372158252205621253
92,"Watch the video and program the typical blinking with your #arduino device using #ladder.

👇Try it now and let us know!👇
             https://t.co/j60NL72211 

#ladder #arduino #ladderprogramming #arduinoladder #programminglanguage #arduinoindustrial #100DaysOfCode https://t.co/Uk0DlT8GSa",iecuino,"['arduino', 'ladder', 'ladder', 'arduino', 'ladderprogramming', 'arduinoladder', 'programminglanguage', 'arduinoindustrial', '100DaysOfCode']",4,0,https://twitter.com/iecuino/status/1372158207414636549
93,"List of the best backend frameworks for beginners 🤔

➡️ ExpressJS - so cool and based on NodeJS
➡️ Django - easy and popular
➡️ Laravel - MVC based and fast develpment
➡️ .NET - very professional

#100DaysOfCode #webdev #coding #programming",Ang3loDF,"['100DaysOfCode', 'webdev', 'coding', 'programming']",5,1,https://twitter.com/Ang3loDF/status/1372158162984448001
94,"Day 81 (R1D81) #100DaysOfCode #100DaysOfCodeWithClark #CodeNewbie #Java

Print LinkedList in reverse using recursion
static void rPrt(Node head) {
    if (head == null);
    else {
        rPrt(https://t.co/xfG0jLd8r8);
        System.out.println(https://t.co/8GnqbcFHMF);
    }
}",djjasonclark,"['100DaysOfCode', '100DaysOfCodeWithClark', 'CodeNewbie', 'Java']",3,3,https://twitter.com/djjasonclark/status/1372157965109661708
95,I've been making great progress on the #webdeveloper bootcamp by Colt Steele and the complete #JavaScript course by @jonasschmedtman on udemy this week. It's so addicting see the progress percentage go up 😅 #100DaysOfCode,theCodingGinger,"['webdeveloper', 'JavaScript', '100DaysOfCode']",5,4,https://twitter.com/theCodingGinger/status/1372157936680730624
96,"Why I didn't know about that my whole life?
#100DaysOfCode #WomenWhoCode #womenintech 
https://t.co/Pn6tmML1hj",NanouuSymeon,"['100DaysOfCode', 'WomenWhoCode', 'womenintech']",13,13,https://twitter.com/NanouuSymeon/status/1372157452087660549
97,Thanks for the mention @TheFieryBot. #21DayCkChallenge #100DaysOfCode https://t.co/FeTqcMFTMv,RukshanUddin,"['21DayCkChallenge', '100DaysOfCode']",4,2,https://twitter.com/RukshanUddin/status/1372157382323748866
98,Can I do ethical hacking after MCA? - Quora. Join full course here: https://t.co/vIYilxZPqq. Watch now https://t.co/Xi7MWhuwCB.  #100DaysOfCode #bigdata #30DayOfCode #wednesdaythought #StudentsWantJobs,Hackveda,"['100DaysOfCode', 'bigdata', '30DayOfCode', 'wednesdaythought', 'StudentsWantJobs']",10,2,https://twitter.com/Hackveda/status/1372157350270750720
99,22 Difference between Squirrel Cage and Slip Ring (Wound) #WomenWhoCode #100DaysOfCode #GirlsWhoCode https://t.co/Bfb377mogb #electrical,DipsLab3,"['WomenWhoCode', '100DaysOfCode', 'GirlsWhoCode', 'electrical']",5,2,https://twitter.com/DipsLab3/status/1372157276476252160
