,Tweet Content,User Name,HashTags,Retweet Count,Favourite Count,URL
72,Best AI writer of 2021 #ArtificialIntelligence #GPT #NaturalLanguageProcessing #Summarization https://t.co/tXHW7jniSj,ai_summary,"['ArtificialIntelligence', 'GPT', 'NaturalLanguageProcessing', 'Summarization']",0,0,https://twitter.com/ai_summary/status/1369630580359520259
73,I enjoy fermented drinks! #artificialintelligence #tech #apparatus,nonhumanSAM,"['artificialintelligence', 'tech', 'apparatus']",1,0,https://twitter.com/nonhumanSAM/status/1369630337312100352
74,Top 10 AI-Powered Products We Use in Routine #ArtificialIntelligence via https://t.co/kqI2JSOoct https://t.co/mbCdqNPRkZ,Superdigital9,['ArtificialIntelligence'],1,0,https://twitter.com/Superdigital9/status/1369630313522098179
75,"Google in collaboration with the Oxford Internet Institute launched today ‘The A to Z of AI’ in Arabic, with an objective to make information on Artificial Intelligence more universally accessible. #artificialintelligence #google #OxfordInternetInstitute

https://t.co/9tnuVainF2 https://t.co/OGZHOltKoL",ElShai_eg,"['artificialintelligence', 'google', 'OxfordInternetInstitute']",0,0,https://twitter.com/ElShai_eg/status/1369630180562583559
76,"#Artificialintelligence continues its rapid spread through all areas of #healthcare in a meaningful way but presents its own challenges, particularly with respect to the increasingly important #patientexperience, says #RSM Senior Analyst @MattWolfHC. https://t.co/OD09f3o4pE https://t.co/9J7Asm1cbB",zcarroll,"['Artificialintelligence', 'healthcare', 'patientexperience', 'RSM']",0,1,https://twitter.com/zcarroll/status/1369630166188625922
77,"@BeerdHead @paju83 🎁 Ethereum is the dial-up internet of blockchain, @Libonomy is the optical cable.👌 

#artificialintelligence #machincelearning #Libonomy #blockchain",AnjaManuel2,"['artificialintelligence', 'machincelearning', 'Libonomy', 'blockchain']",0,0,https://twitter.com/AnjaManuel2/status/1369630054901190659
78,"@mcklin92 @Coinomy 📣 Libonomy enables direct computational power sharing - if you are in need for some more power, no worries, just rent it from someone on the Libonomy blockchain.⛳

#artificialintelligence #machincelearning #Libonomy #blockchain",CherylGrosse,"['artificialintelligence', 'machincelearning', 'Libonomy', 'blockchain']",0,1,https://twitter.com/CherylGrosse/status/1369630052304920576
79,"White paper alert: https://t.co/9MfS8unZml

AI Chatbot for #WhatsApp to Boost Lead Generation &amp; Engagement.

#WhitePaper #ArtificialIntelligence #Leadgeneration #AI #Chatbot #ORAI https://t.co/Pnw22nMJiu",ORAIRobotics,"['WhatsApp', 'WhitePaper', 'ArtificialIntelligence', 'Leadgeneration', 'AI', 'Chatbot', 'ORAI']",0,3,https://twitter.com/ORAIRobotics/status/1369630015629918210
80,"Indiana using artificial intelligence to power job search website - https://t.co/HfLawTBB4v

Read more here: https://t.co/v08FdlPYuD

#ArtificialIntelligence #AI #DataScience #MachineLearning #BigData #DeepLearning #NLP #Robots #IoT",SuzanneC0leman,"['ArtificialIntelligence', 'AI', 'DataScience', 'MachineLearning', 'BigData', 'DeepLearning', 'NLP', 'Robots', 'IoT']",6,1,https://twitter.com/SuzanneC0leman/status/1369629950567972869
81,"College students befriend bots, texting emotional messages - Los Angeles Times

Read more here: https://t.co/Le5if49pqV

#ArtificialIntelligence #AI #DataScience #MachineLearning #BigData #DeepLearning #NLP #Robots #IoT",SuzanneC0leman,"['ArtificialIntelligence', 'AI', 'DataScience', 'MachineLearning', 'BigData', 'DeepLearning', 'NLP', 'Robots', 'IoT']",6,1,https://twitter.com/SuzanneC0leman/status/1369629946348527617
82,"Algorithmic Training Technique Aims to Democratize Deep Learning-Enhanced Microscopy - https://t.co/wgh002sMGl

Read more here: https://t.co/VFrfLPfXiw

#ArtificialIntelligence #AI #DataScience #MachineLearning #BigData #100DaysOfCode #Python #DeepLearning #NLP #Robots #IoT",TaylorLevi6,"['ArtificialIntelligence', 'AI', 'DataScience', 'MachineLearning', 'BigData', '100DaysOfCode', 'Python', 'DeepLearning', 'NLP', 'Robots', 'IoT']",20,3,https://twitter.com/TaylorLevi6/status/1369629903814094848
83,"StartGrowthHack: Robots in the office.

#Robots #Robotics #AI #ArtificialIntelligence #Robotic #Robot #Tech #Technology #Innovation #Innovative https://t.co/pjggO9eqph",TheStartupper,"['Robots', 'Robotics', 'AI', 'ArtificialIntelligence', 'Robotic', 'Robot', 'Tech', 'Technology', 'Innovation', 'Innovative']",6,0,https://twitter.com/TheStartupper/status/1369629889876418561
84,"Your personality, hobbies, interest and past experience can decide your future. Click on the link below, answer the questions and get your career path by our AI backed chatbot.
 https://t.co/I2d2iPMqpI
#careers #adaptivme #ArtificialIntelligence #GradStudent #Careeradvice",balyan_sunny,"['careers', 'adaptivme', 'ArtificialIntelligence', 'GradStudent', 'Careeradvice']",1,1,https://twitter.com/balyan_sunny/status/1369629652210225154
85,"Robots in the office.

#Robots #Robotics #AI #ArtificialIntelligence #Robotic #Robot #Tech #Technology #Innovation #Innovative https://t.co/wZL1YWPffd",StartGrowthHack,"['Robots', 'Robotics', 'AI', 'ArtificialIntelligence', 'Robotic', 'Robot', 'Tech', 'Technology', 'Innovation', 'Innovative']",0,1,https://twitter.com/StartGrowthHack/status/1369629618576187393
86,"#ArtificialIntelligence is guiding human return to the moon 🌚

#deeptech #deepscience #hightech #science #barcelona

https://t.co/rY9VaGpqSG",DeeptechC,"['ArtificialIntelligence', 'deeptech', 'deepscience', 'hightech', 'science', 'barcelona']",0,0,https://twitter.com/DeeptechC/status/1369629614801367043
87,"In this series, we would like to introduce you to our advisors. The experts who support, encourage and mentor our team during Predictiva's journey.

Please meet Dr Walid Magdy, our Data Science Advisor.

#ArtificialIntelligence #DataScience #predictiva https://t.co/9apuKpGtXF",Predictivaltd,"['ArtificialIntelligence', 'DataScience', 'predictiva']",2,1,https://twitter.com/Predictivaltd/status/1369629576465444881
88,Organizations think they are left behind with #ArtificialIntelligence. The adoption will explode in our face. https://t.co/5HfGuLzjqE,BundeAmoh,['ArtificialIntelligence'],0,0,https://twitter.com/BundeAmoh/status/1369629569477718022
89,"@DaleCarnegieInd Advances in general-purpose AI will bring about radically new workforces, novel new job-types, more automated tasks and more human-centric decision making.

A simple 10 question test to check if AI can do your job.

https://t.co/sGk8NLVe2o

#ArtificialIntelligence #AI #work",AkarshNalawade,"['ArtificialIntelligence', 'AI', 'work']",0,0,https://twitter.com/AkarshNalawade/status/1369629263482224644
90,"AI tool helps patients, doctors make better surgery decisions: https://t.co/spy67ktIQ5 #AI #artificialintelligence #informationtechnology #surgery #knee @uthealthaustin @DellMedSchool @uthealthcomm @JAMA_current #osteoarthritis",MedicalLabMLO,"['AI', 'artificialintelligence', 'informationtechnology', 'surgery', 'knee', 'osteoarthritis']",0,1,https://twitter.com/MedicalLabMLO/status/1369629117172350976
91,"$BOTZ vs. $ROBO: The Best Robotics &amp; #ArtificialIntelligence #ETF For 2021 

#technology #ETFs ⁦#GlobalXETFs⁩ 
#Robotics &amp; #Automation #Index  https://t.co/cUrkelh0nr",titoipr,"['ArtificialIntelligence', 'ETF', 'technology', 'ETFs', 'GlobalXETFs', 'Robotics', 'Automation', 'Index']",0,2,https://twitter.com/titoipr/status/1369629057680343041
92,"@crypto_careers 📢Transactions on @Libonomy blockchain happen almost instantly, this is groundbreaking in many industries that require constant communication like finance.🎁

#artificialintelligence #machincelearning #Libonomy #blockchain",jahidhassan36,"['artificialintelligence', 'machincelearning', 'Libonomy', 'blockchain']",0,1,https://twitter.com/jahidhassan36/status/1369628679517601795
93,"IAB AI Working Group to Establish Artificial Intelligence Standards - Yahoo Finance

Read more here: https://t.co/MoDWUysAqV

#ArtificialIntelligence #AI #DataScience #MachineLearning #BigData #100DaysOfCode #Python #DeepLearning #NLP #Robots #IoT",BenjaminP3ters,"['ArtificialIntelligence', 'AI', 'DataScience', 'MachineLearning', 'BigData', '100DaysOfCode', 'Python', 'DeepLearning', 'NLP', 'Robots', 'IoT']",8,1,https://twitter.com/BenjaminP3ters/status/1369628642557431817
94,"College students befriend bots, texting emotional messages - Los Angeles Times

Read more here: https://t.co/W43yAEHuAp

#ArtificialIntelligence #AI #DataScience #MachineLearning #BigData #100DaysOfCode #Python #DeepLearning #NLP #Robots #IoT",BenjaminP3ters,"['ArtificialIntelligence', 'AI', 'DataScience', 'MachineLearning', 'BigData', '100DaysOfCode', 'Python', 'DeepLearning', 'NLP', 'Robots', 'IoT']",4,1,https://twitter.com/BenjaminP3ters/status/1369628639545950214
95,"Algorithmic Training Technique Aims to Democratize Deep Learning-Enhanced Microscopy - https://t.co/I346E2za2x

Read more here: https://t.co/FP6BfrZjxJ

#ArtificialIntelligence #AI #DataScience #MachineLearning #BigData #DeepLearning #NLP #Robots #IoT",J3nTyrell,"['ArtificialIntelligence', 'AI', 'DataScience', 'MachineLearning', 'BigData', 'DeepLearning', 'NLP', 'Robots', 'IoT']",3,1,https://twitter.com/J3nTyrell/status/1369628530066219014
96,Optibus picks up $107M for a planning and operations platform aimed at mass transportation https://t.co/UcMQq6q23w #GetMoreInsights #CoolerData #Data #ArtificialIntelligence #Innovation #BigData #Business #Science https://t.co/Pz6M0HSUCb,CoolerData,"['GetMoreInsights', 'CoolerData', 'Data', 'ArtificialIntelligence', 'Innovation', 'BigData', 'Business', 'Science']",2,0,https://twitter.com/CoolerData/status/1369628488529891334
97,The complexity of #ArtificialIntelligence  https://t.co/Vmu0Ft6SM0,travissari,['ArtificialIntelligence'],0,1,https://twitter.com/travissari/status/1369628426756325377
98,"Case Study 5 - Automated Quality Inspection

80% of human operator involvement time saved &amp; 1,000 classifications are obtained within 2 hours

Trials showed over 90% accuracy in classifying micrographs 

#smartia #maio #ai #machinelearning #artificialintelligence #ml #automation",smartia_tech,"['smartia', 'maio', 'ai', 'machinelearning', 'artificialintelligence', 'ml', 'automation']",2,1,https://twitter.com/smartia_tech/status/1369628221172506627
99,AI’s Impact on Businesses—and Jobs #ArtificialIntelligence via https://t.co/a1ZnCCWvp7 https://t.co/u0zv99lSqv,Ramcorbin,['ArtificialIntelligence'],0,0,https://twitter.com/Ramcorbin/status/1369628054306369540
