,Tweet Content,User Name,HashTags,Retweet Count,Favourite Count,URL
75,I am struggling with my #engineering chartership. :( I haven't done anything the last 3 weeks because I prefer spending my free time on learning #reactjs... #DEVCommunity #webdev #ciob,T0ny_Boy,"['engineering', 'reactjs', 'DEVCommunity', 'webdev', 'ciob']",2,0,https://twitter.com/T0ny_Boy/status/1371409647270293504
76,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""What is a weed? A plant whose virtues have not yet been discovered.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",12,1,https://twitter.com/TheFieryBot/status/1371409223054155776
77,"In this tutorial, you will learn about Structure in C programming, how to create Structure variables, &amp; how to access Structure members.

✍ By @usemynotes.

#hashnode #devcommunity

https://t.co/iDPcAhR5jO",hashnode,"['hashnode', 'devcommunity']",4,8,https://twitter.com/hashnode/status/1371408352157241347
78,"Why your #business needs a website in 2021?

Link: https://t.co/AVmu4JddDu

#websitedesign #webdesign #devteam #webdevelopment #imvtank #webdeveloper #webdesigner #webdev #DEVCommunity #gamedev #indiedev #socialmedia #DigitalMarketing #Magento #blogger #UI #UX",imVtank,"['business', 'websitedesign', 'webdesign', 'devteam', 'webdevelopment', 'imvtank', 'webdeveloper', 'webdesigner', 'webdev', 'DEVCommunity', 'gamedev', 'indiedev', 'socialmedia', 'DigitalMarketing', 'Magento', 'blogger', 'UI', 'UX']",6,6,https://twitter.com/imVtank/status/1371408275724406794
79,"""#5 Adding MongoDB to react-express-graphql project Part 2"" by @MehakSaini11 #DEVCommunity https://t.co/blozWpER5L 

#100DaysOfCode 
#WomenWhoCode 
#womenintech 
#reactJS
#GraphQL 
#MongoDB 
#FullstackDevJs 
#express",MehakSaini11,"['DEVCommunity', '100DaysOfCode', 'WomenWhoCode', 'womenintech', 'reactJS', 'GraphQL', 'MongoDB', 'FullstackDevJs', 'express']",7,2,https://twitter.com/MehakSaini11/status/1371407154511368192
80,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""The cause is hidden. The effect is visible to all.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",5,0,https://twitter.com/TheFieryBot/status/1371406454733873154
81,https://t.co/VUwPxXzZLc Core Prerequisites and First Web Application #programmer #programming #dotnetforall #100DaysOfCode #DEVCommunity  https://t.co/Bxb2McT2rk,dotnetforall,"['programmer', 'programming', 'dotnetforall', '100DaysOfCode', 'DEVCommunity']",7,3,https://twitter.com/dotnetforall/status/1371406227935219712
82,"""GPT-3: The Rising Popularity and the Materializing Flaws""

#100DaysOfCode #100DaysOfMLCode #DEVCommunity #womenwhocode 
#javascript #Serverless 
#ArtificialIntelligence #MachineLearning #AI #DeepLearning #ML
 https://t.co/FWdvI68xcl",RealRavi__,"['100DaysOfCode', '100DaysOfMLCode', 'DEVCommunity', 'womenwhocode', 'javascript', 'Serverless', 'ArtificialIntelligence', 'MachineLearning', 'AI', 'DeepLearning', 'ML']",12,3,https://twitter.com/RealRavi__/status/1371405163076931587
83,"No more two monitors for me! 👎

I'm just going to try to work on my laptop while lying in bed. I can not focus on code with the neck and back pain I have. 

Any tips on how to avoid neck and back pain?

#DEVCommunity
#100DaysOfCode",elikrizevski,"['DEVCommunity', '100DaysOfCode']",9,6,https://twitter.com/elikrizevski/status/1371405051709767682
84,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""Until you value yourself, you won't value your time. Until you value your time, you won't do anything with it.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",2,0,https://twitter.com/TheFieryBot/status/1371403686723915776
85,"#Infographic: #DataScience Roles &amp; How They Interact. Via @ingliguori
 #Analytics #Rstats #AI #Reactjs #Python #datamining #MachineLearning #IIoT #ML #CloudComputing #NLP #PyTorch #TensorFlow #Coding #Linux #Tableau #100DaysOfCode #DEVCommunity  https://t.co/TrJF0RScfK
@Verinite",digitalke1,"['Infographic', 'DataScience', 'Analytics', 'Rstats', 'AI', 'Reactjs', 'Python', 'datamining', 'MachineLearning', 'IIoT', 'ML', 'CloudComputing', 'NLP', 'PyTorch', 'TensorFlow', 'Coding', 'Linux', 'Tableau', '100DaysOfCode', 'DEVCommunity']",25,18,https://twitter.com/digitalke1/status/1371403058006126593
86,"GitHub Insights are a great way to check how your open-source project is going... but have a 1-month data limit! 😱

Let's overcome that with a serverless approach with AWS Lambda, DynamoDB, TypeScript, and Terraform! 🚀

#DEVCommunity #DevOps

https://t.co/0rduBPPeWI",NicoloMarchesi,"['DEVCommunity', 'DevOps']",1,1,https://twitter.com/NicoloMarchesi/status/1371402645060124673
87,"#Infographic: #DataScience Roles &amp; How They Interact. Via @ingliguori
 #Analytics #Rstats #AI #Reactjs #Python #datamining #MachineLearning #IIoT #ML #CloudComputing #NLP #PyTorch #TensorFlow #Coding #Linux #Tableau #100DaysOfCode #DEVCommunity https://t.co/TrJF0RScfK
@_qu4nt",digitalke1,"['Infographic', 'DataScience', 'Analytics', 'Rstats', 'AI', 'Reactjs', 'Python', 'datamining', 'MachineLearning', 'IIoT', 'ML', 'CloudComputing', 'NLP', 'PyTorch', 'TensorFlow', 'Coding', 'Linux', 'Tableau', '100DaysOfCode', 'DEVCommunity']",20,7,https://twitter.com/digitalke1/status/1371402536687648768
88,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""Divide each difficulty into as many parts as is feasible and necessary to resolve it.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",5,3,https://twitter.com/TheFieryBot/status/1371400918546145282
89,"Check my latest post on @ThePracticalDev about the math game I built using @FlutterDev &amp; @Firebase 

https://t.co/Yz7SkviVVo

#100DaysOfCode #DEVCommunity  #CodeNewbies #30DaysOfFlutter #flutterdev",MohammedMalaka,"['100DaysOfCode', 'DEVCommunity', 'CodeNewbies', '30DaysOfFlutter', 'flutterdev']",5,3,https://twitter.com/MohammedMalaka/status/1371400903727669251
90,"Microsoft Power BI - Business Intelligence for Beginners. https://t.co/fhOKrBA79v
 #100DaysOfCode #SQL #DataScience #UX #UI #Dev #DEVCommunity #WomenWhoCode #Udemy #Education #BI #Python https://t.co/0NaNMkcDel",jmdevlabs,"['100DaysOfCode', 'SQL', 'DataScience', 'UX', 'UI', 'Dev', 'DEVCommunity', 'WomenWhoCode', 'Udemy', 'Education', 'BI', 'Python']",8,1,https://twitter.com/jmdevlabs/status/1371399818275385345
91,"Day 69 of #100DaysOfCode

Published a basic about me site designed with Bootstrap - https://t.co/I3nI5X1YpI

#DevCommunity #WebDeveloper #Dev #TechTwitter",gj0_dev,"['100DaysOfCode', 'DevCommunity', 'WebDeveloper', 'Dev', 'TechTwitter']",8,7,https://twitter.com/gj0_dev/status/1371399762520465410
92,"""Build a react-router clone from scratch"" by @thomasauros #DEVCommunity https://t.co/7Wduhnc7xf",Hyriel_Mecrith,['DEVCommunity'],0,1,https://twitter.com/Hyriel_Mecrith/status/1371399065448120320
93,"Web developers are invited to this great opportunity created by @africaCMS in conjunction with Google.
Share with your network

#DEVCommunity #CMS #webdev #africanweb #GoogleEDU #Google 
#Bootcamp #WordPressDevelopment 
#joomla #drupal #naidev https://t.co/oB33tx0wtX",goddyIII,"['DEVCommunity', 'CMS', 'webdev', 'africanweb', 'GoogleEDU', 'Google', 'Bootcamp', 'WordPressDevelopment', 'joomla', 'drupal', 'naidev']",1,1,https://twitter.com/goddyIII/status/1371399061035757569
94,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""No one has a finer command of language than the person who keeps his mouth shut.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",2,1,https://twitter.com/TheFieryBot/status/1371398150884298753
95,"#CSS Tip 🎨

You can use the inset keyword in box-shadow to create a shadow inside the borders of an element instead of outside

#100DaysOfCode #DEVCommunity 
#DEVCommunityIN #webdev #webdevelopers #webdevelopement 
#CodeNewbies #github #javascript 

https://t.co/3Eg4vgAknk",LibtarduTeen,"['CSS', '100DaysOfCode', 'DEVCommunity', 'DEVCommunityIN', 'webdev', 'webdevelopers', 'webdevelopement', 'CodeNewbies', 'github', 'javascript']",10,6,https://twitter.com/LibtarduTeen/status/1371397980457070592
96,"3. Can you compute it based on other state or Props in ur components? If so, it's not state.

If u want to read more here is the link
#100DaysOfCode #coding #CodeNewbie #programmer #programming #AWS #DEVCommunity #DataScience #BigData #javascript #Python 

https://t.co/4bjCIfGK2D",chadrack_code,"['100DaysOfCode', 'coding', 'CodeNewbie', 'programmer', 'programming', 'AWS', 'DEVCommunity', 'DataScience', 'BigData', 'javascript', 'Python']",15,8,https://twitter.com/chadrack_code/status/1371396926298595334
97,"State criteria that u can apply to determine if data should be statefull,
1. is it passed in from parent via Props? If so, it probably isn't state
2.Does it change over time? If not, it probably isn't state
#100DaysOfCode #CodeNewbie #javascript #DEVCommunity #coding #programming https://t.co/bJHOk8AWqg",chadrack_code,"['100DaysOfCode', 'CodeNewbie', 'javascript', 'DEVCommunity', 'coding', 'programming']",8,8,https://twitter.com/chadrack_code/status/1371396923140227074
98,"We need a humanitarian vision for AI and robotics https://t.co/Hlm1zwoEA0 

#MachineLearning #AI #100DaysOfCode #DEVCommunity #IoT #flutter #DeepLearning #CyberSecurity #DataScience #business",automeme,"['MachineLearning', 'AI', '100DaysOfCode', 'DEVCommunity', 'IoT', 'flutter', 'DeepLearning', 'CyberSecurity', 'DataScience', 'business']",16,8,https://twitter.com/automeme/status/1371396371517992969
99,"I will design high converting landing page within 24 hrs.
check out my gig/ order me: https://t.co/PsQl3z8OlM
★★★
#webdesign #webdesigner #website #100DaysOfCode #adobe #DEVCommunity #javascript #portfolio #webdev #ReactJs #Webdesign #100DaysOfMLCode #CSS #html #Nodejs https://t.co/hfAM0PVdL4 https://t.co/QkUoI8ME8j",dev_mahiuddin,"['webdesign', 'webdesigner', 'website', '100DaysOfCode', 'adobe', 'DEVCommunity', 'javascript', 'portfolio', 'webdev', 'ReactJs', 'Webdesign', '100DaysOfMLCode', 'CSS', 'html', 'Nodejs']",7,5,https://twitter.com/dev_mahiuddin/status/1371395392336629761
